"RateCardId","Service","ZoneFrom","ZoneTo","EffectiveDate","CalcMethod","Reciprocal","Accumulative","CubicRate","Minimum","ExcessCharge","ExcessLimit","TaxCode","Type1","Break1","Basic1","Rate1","Type2","Break2","Basic2","Rate2","Type3","Break3","Basic3","Rate3","Type4","Break4","Basic4","Rate4","Type5","Break5","Basic5","Rate5","Type6","Break6","Basic6","Rate6","Type7","Break7","Basic7","Rate7","Type8","Break8","Basic8","Rate8","Type9","Break9","Basic9","Rate9","Type10","Break10","Basic10","Rate10","Fee1","Fee2","ETADays"
"237949","EXPRESS","ADE","PER","2022-10-01 00:00:00","B&K","false","false","333","110.72","ITM","0","GST","KG","500","16.61","0.554","KG","1000","16.61","0.498","KG","3000","16.61","0.354","KG","99999","16.61","0.332","","0","0","0","","0","0","0","","0","0","0","","0","0","0","","0","0","0","","0","0","0","FS","","3"
"237950","EXPRESS","BNE","PER","2022-10-01 00:00:00","B&K","false","false","333","110.72","ITM","0","GST","KG","500","16.61","0.963","KG","1000","16.61","0.742","KG","3000","16.61","0.631","KG","99999","16.61","0.565","","0","0","0","","0","0","0","","0","0","0","","0","0","0","","0","0","0","","0","0","0","FS","","3"
"237951","EXPRESS","MEL","PER","2022-10-01 00:00:00","B&K","false","false","333","110.72","ITM","0","GST","KG","500","16.61","0.908","KG","1000","16.61","0.576","KG","3000","16.61","0.476","KG","99999","16.61","0.432","","0","0","0","","0","0","0","","0","0","0","","0","0","0","","0","0","0","","0","0","0","FS","","3"
"237952","EXPRESS","PER","ADE","2022-10-01 00:00:00","B&K","false","false","333","110.72","ITM","0","GST","KG","500","16.61","0.509","KG","1000","16.61","0.299","KG","3000","16.61","0.233","KG","99999","16.61","0.21","","0","0","0","","0","0","0","","0","0","0","","0","0","0","","0","0","0","","0","0","0","FS","","3"
"237953","EXPRESS","PER","BNE","2022-10-01 00:00:00","B&K","false","false","333","110.72","ITM","0","GST","KG","500","16.61","0.775","KG","1000","16.61","0.421","KG","3000","16.61","0.376","KG","99999","16.61","0.327","","0","0","0","","0","0","0","","0","0","0","","0","0","0","","0","0","0","","0","0","0","FS","","3"
"237954","EXPRESS","PER","MEL","2022-10-01 00:00:00","B&K","false","false","333","110.72","ITM","0","GST","KG","500","16.61","0.62","KG","1000","16.61","0.365","KG","3000","16.61","0.266","KG","99999","16.61","0.221","","0","0","0","","0","0","0","","0","0","0","","0","0","0","","0","0","0","","0","0","0","FS","","3"
"237955","EXPRESS","PER","SYD","2022-10-01 00:00:00","B&K","false","false","333","110.72","ITM","0","GST","KG","500","16.61","0.642","KG","1000","16.61","0.399","KG","3000","16.61","0.277","KG","99999","16.61","0.244","","0","0","0","","0","0","0","","0","0","0","","0","0","0","","0","0","0","","0","0","0","FS","","3"
"237956","EXPRESS","SYD","PER","2022-10-01 00:00:00","B&K","false","false","333","110.72","ITM","0","GST","KG","500","16.61","0.941","KG","1000","16.61","0.698","KG","3000","16.61","0.509","KG","99999","16.61","0.443","","0","0","0","","0","0","0","","0","0","0","","0","0","0","","0","0","0","","0","0","0","FS","","3"
